Locus_Tag,A_1,A_2,CO_1,CO_2,CO_3,H2_1,H2_2,H2_3,S_1,S_2,S_3
BFJEKD_17000,7.632083961,36.2508663,63.45723895,73.49662866,46.09751173,54.43821902,62.30548393,48.31985326,89.37981891,64.55699754,45.41372454
BFJEKD_17005,4.213896312,16.58021343,25.35504716,20.52335453,61.81591326,52.78326795,27.03142529,19.02309884,12.41175042,40.07278791,15.20382232
BFJEKD_17010,20.09972859,38.78392242,43.4368984,55.1651926,93.92202423,49.38339063,39.96485903,33.5454808,73.1700927,71.60404763,38.46448382
BFJEKD_17015,3.910925315,10.60180865,18.27052262,21.81081097,29.2304518,28.80444061,17.79494471,17.68244816,30.32293539,31.950983,18.8615008
BFJEKD_17020,48.49985911,148.3834994,275.3035606,235.7424558,353.821743,335.0492403,336.3918593,389.9174699,102.8888046,311.8090774,282.4355219
BFJEKD_17025,25.71531089,66.16775067,97.7880589,87.52859694,121.2762873,135.8712535,111.6471002,122.5792553,49.24393866,119.5338739,99.03301803
BFJEKD_17030,12.41664235,39.96451771,44.12439482,52.97497534,53.64403988,79.98039652,57.16778931,62.10106256,33.79132519,62.67560639,54.91019618
BFJEKD_17035,1.775812617,9.936395047,10.53598433,8.014162937,6.411501824,15.75717241,11.79993625,16.529155,4.771518278,8.753568707,15.0620107
BFJEKD_17040,2.897636312,4.317192331,21.67344822,13.8175223,13.22883324,19.8978346,15.71960198,32.00703041,8.772734139,19.55526757,27.04047998
BFJEKD_17045,3.464194178,11.94474062,7.199279045,10.53451806,8.811431328,12.03747412,9.218116646,7.450125614,9.681245068,8.366785093,12.26959553
BFJEKD_17050,7.707354314,21.93861768,19.57971791,28.44552694,19.83889254,23.01388913,25.41339844,20.8338493,32.39096692,19.1799556,30.53534473
BFJEKD_17055,64.63957927,105.7446998,64.80149488,135.148866,47.42032275,49.19301583,48.90812759,63.05723912,71.28063334,51.21253685,166.053124
BFJEKD_17060,91.50217008,68.82580709,133.628334,553.222217,127.7391157,92.36784823,91.53730921,114.0760314,359.4054654,110.0352448,511.3294524
BFJEKD_17065,6.317654353,34.3909673,15.24800098,25.13083192,16.18218387,31.81086026,38.10289951,30.35446674,20.72511577,15.20249697,17.22918216
BFJEKD_17070,4.965380882,23.95646659,20.76104122,19.44201258,23.53840856,30.3076694,24.55313746,27.16660897,21.38936419,25.3166532,24.57523529
BFJEKD_17075,32.76393051,38.67421413,111.6402564,91.35806882,96.63562463,119.3862473,124.3026917,105.9465641,126.0616857,99.90209571,100.5612361
BFJEKD_17080,684.5542926,335.86146,2372.141194,997.8373853,2492.952925,360.864583,388.3459947,1090.200573,266.7031409,2220.142726,1789.876924
BFJEKD_17085,1.52953737,9.359838791,6.74035623,7.222640671,10.16320085,7.724728291,5.774398858,7.142227468,4.756583948,11.90937448,8.512036425
BFJEKD_17090,1.609420419,9.372928743,11.36758472,10.11543737,10.52660206,13.88331502,8.033773746,11.20981311,5.817285595,17.51252392,13.92929851
BFJEKD_17095,9.151481654,45.9958932,32.64644607,30.07465446,52.59528054,40.9286007,29.18419486,35.11211181,26.17217159,51.78482409,33.58499564
BFJEKD_17100,20.42722635,84.00770358,59.14518476,70.67034589,97.88119659,85.43599651,79.22344261,73.54639168,72.51363692,100.6988934,54.80414252
BFJEKD_17105,11.7501135,59.53599602,70.23837912,47.12992193,101.7480629,107.255651,84.61603417,90.9579321,47.62569287,90.91486335,55.30777897
BFJEKD_17110,18.10126966,53.80784892,88.27972318,40.11149571,123.9027966,106.4012701,75.24016528,102.9785934,25.39374259,76.3447511,55.66062838
BFJEKD_17115,5.972445654,22.84053037,5.474876914,6.334802533,5.724014383,17.74945857,17.50893862,9.002616692,1.135524019,10.15757356,8.196755667
BFJEKD_17120,49.71192044,161.2033973,58.57437257,77.52262187,120.4609197,118.824497,123.7453197,98.39468665,43.08905459,111.1966195,66.67259148
BFJEKD_17125,52.56652561,315.6914894,188.3748575,177.7619436,539.7016104,489.2790924,246.9697617,277.761392,204.1279251,328.4372369,134.8381951
BFJEKD_17130,21.6787137,198.3377603,176.461578,118.6882781,183.0901631,358.489001,324.0499035,207.431318,82.46690943,132.2618067,108.9583446
BFJEKD_17135,96.65156139,407.292833,417.1810795,440.6644735,340.7054504,1251.033541,944.7694971,1251.073376,448.6235248,443.2839316,679.5066379
BFJEKD_17140,50.22464962,90.32323047,47.07598162,133.1931305,55.60923269,112.3621569,132.1250271,89.44885443,173.4765405,84.19668528,112.3190145
BFJEKD_17145,9.931602024,17.8958615,5.687175569,11.68732095,6.577095693,17.19959034,8.097374455,8.50371458,6.561537679,9.363407352,13.23916509
BFJEKD_17150,24.71212983,40.1505707,21.83622977,26.35937952,21.893928,34.76127731,27.59962992,26.99152693,17.10051507,14.54678012,29.84194669
BFJEKD_17155,38.74021923,56.62741501,36.9897598,77.38929058,38.15909656,36.39985604,38.72765841,40.03976005,66.30389746,30.75768203,48.94654023
BFJEKD_17160,29.61897156,104.9327602,20.54940862,52.68363379,26.27035013,36.60101065,43.59989433,24.42283688,37.27284167,20.43804276,24.20347009
BFJEKD_17165,26.59294972,86.10147792,6.798328485,41.88454629,12.1568916,15.23092808,19.41636265,7.74743727,36.56489796,9.269653081,9.749709192
BFJEKD_17170,91.38526753,66.03668207,727.1139734,276.200409,821.4205104,90.49223467,139.3350877,366.3515266,160.7652851,614.3149764,440.0936745
BFJEKD_17175,30.62547821,81.03026964,389.1761778,169.3675621,490.0278449,135.0738654,139.1821503,203.5598409,133.4182479,381.231703,223.4242948
BFJEKD_17180,46.35881557,66.30726061,37.48983042,36.91541255,47.17477219,52.44471455,39.75570322,36.77625001,30.94028822,43.49166247,39.59538778
BFJEKD_17185,18.77712825,27.62542374,13.05299659,24.35943311,14.58503778,19.04996553,18.79539948,15.47079102,18.1049636,18.7861666,23.4658958
BFJEKD_17190,18.9908253,15.07866081,11.58292478,24.06198799,17.03493915,12.24256664,11.36417367,13.54416567,21.85846242,15.39841817,23.91020627
BFJEKD_17195,213.5367171,182.1304411,291.3149083,249.9231553,158.6643394,361.6674871,418.3592637,342.35077,211.9322404,178.9112848,266.5395502
BFJEKD_17200,191.4702689,255.8934408,1085.04675,280.607789,1081.212353,682.220453,832.9517744,1041.606471,188.7712826,710.1560761,515.1456619
BFJEKD_17205,27.15697929,33.83328751,151.2010226,50.79336509,181.8109521,160.7588711,107.1914607,195.8671799,25.81769111,174.2994388,113.6277177
BFJEKD_17210,23.77547743,29.10107423,98.57133232,51.21694934,146.4358346,130.3547899,74.20621359,164.7637992,60.9451963,131.5444545,96.72318582
BFJEKD_17215,32.62510479,38.9168768,227.5633984,253.9873177,163.0194833,138.1303388,205.2053492,241.6096997,283.1006523,171.4279283,207.3704963
BFJEKD_17220,4.456884233,13.49171886,34.58593212,26.2601065,23.42983421,57.9989531,73.16852983,59.48986287,20.240149,32.39557495,39.46359347
BFJEKD_17225,25.76993194,41.45556445,20.92563554,26.9978778,28.14606408,66.17346146,41.18950497,43.7787697,34.70251944,20.29737246,23.45809982
BFJEKD_17230,5.241829681,33.07590857,7.839442641,10.36239885,11.94566012,24.97298753,13.42331293,11.42180409,11.73802168,10.41197146,7.011761059
BFJEKD_17235,3.108490966,19.90420953,7.579245644,7.412308803,5.307219659,17.2432423,12.70669922,8.994125183,9.378876989,7.336910726,7.157747474
BFJEKD_17240,0.189004618,5.125087972,0.934478142,2.249589596,0.841307377,7.62308713,6.24097371,1.804352203,1.931244611,2.307797448,2.331769014
BFJEKD_17245,12.39077865,41.37818901,22.40762106,36.05238171,22.36971966,38.20786288,48.03604977,28.15211133,32.15458449,18.632359,27.72113354
BFJEKD_17250,5.289575181,39.97832458,18.53486883,28.30226911,20.88109751,39.77191188,26.17273209,24.32218003,25.83982091,23.17499899,29.63552376
BFJEKD_17255,31.00597705,100.0910038,151.2430081,121.5807158,201.8248518,204.1165247,149.5888671,119.1532583,78.06101183,175.2143615,131.087362
BFJEKD_17260,24.60613318,78.23520004,55.98178207,53.66283502,52.4942151,23.35957835,18.28743985,39.59650908,24.31565714,63.55058758,54.6263527
BFJEKD_17265,16.18542388,37.11785107,24.48687037,43.45119621,34.6211941,21.99350958,14.73645398,33.57185404,23.30307478,48.90488935,32.28284471
BFJEKD_17270,21.78794409,89.33013979,26.55802586,46.3115354,45.37993139,87.75518537,46.99960173,49.28136953,42.12403336,42.29238142,51.93574599
BFJEKD_17275,350.7123456,1114.077191,212.6778132,474.6229446,227.3527267,607.6971501,425.1195641,414.6294269,281.4059593,254.1510364,437.45832
BFJEKD_17280,32.85180264,112.6615458,33.12638489,48.7775596,24.96397878,180.9946754,174.0452613,70.70805194,44.24378085,21.56318562,42.56018213
BFJEKD_17285,112.3425866,178.4484119,108.6363438,247.2089702,115.9830263,172.9979848,137.8819773,152.5978423,118.6712386,119.3077611,279.3445723
BFJEKD_17290,12.52705025,41.27994445,20.31512017,35.11321621,16.20788445,25.38381646,20.16140913,18.35718558,14.50679091,19.57870951,56.48710438
BFJEKD_17295,12.05496977,59.84840901,65.38267124,50.35265073,63.06559126,41.41174676,37.02665574,25.21596707,47.19440206,37.92653619,36.43295364
BFJEKD_17300,225.8670356,267.3461325,129.9488527,259.4009521,156.9086609,211.3645482,142.0518946,131.3677287,276.5379495,159.6005515,259.5198609
BFJEKD_17305,370.7981308,450.5445411,107.6175542,261.3598443,170.3690362,216.5485694,189.4970481,192.9713254,476.330973,133.8561768,194.9584935
BFJEKD_17310,27.30118876,86.31703176,86.4319729,65.80573542,115.2695617,120.3690193,127.7439884,123.848886,102.4839143,94.77737095,80.38628847
BFJEKD_17315,55.9916537,149.992249,210.3434014,155.9763276,272.6122061,206.2620689,194.8523508,238.0548143,252.820064,212.5293058,148.6770424
BFJEKD_17320,17.18861995,53.11264637,81.55991729,81.00932821,84.082663,94.56112881,84.95649291,75.41547795,39.56292531,78.75084052,75.42439987
BFJEKD_17325,53.59698448,148.8471978,127.1707942,138.3444877,176.8322943,171.8510647,145.5880478,116.5879356,123.8410607,173.2001984,112.7665356
BFJEKD_17330,19.0927463,48.94482836,112.8275936,86.29567205,181.9012397,186.5873768,110.8904753,81.37491444,78.95899874,153.1356267,77.62742301
BFJEKD_17335,12.90487144,48.4279703,49.63353224,48.08497762,51.37373764,76.493399,67.42699047,66.54875476,25.83599073,51.74238199,56.59371734
BFJEKD_17340,42.30090114,75.01004104,41.05863338,78.72736532,41.9210269,41.83281167,46.24303178,47.01266198,48.74499265,48.64852103,76.39115326
BFJEKD_17345,16.36594084,21.08180865,31.24118729,87.79084863,31.06707551,18.140448,15.33528877,30.2549439,31.3243889,27.34186496,91.05844694
BFJEKD_17350,10.05504566,30.17606742,45.27546599,58.93492129,46.15110263,38.32653652,38.37754318,35.27161565,29.668539,38.52641004,44.47400978
BFJEKD_17355,3.812615877,49.36581721,31.30198375,34.86681278,24.80764155,31.20614668,25.11023802,24.58503105,10.04707018,26.81191082,28.91242164
BFJEKD_17360,17.14454791,79.4270546,204.0402879,222.1560436,133.5507614,188.3836964,238.0070261,173.6252458,85.61851107,127.4582468,162.744314
BFJEKD_17365,30.36686742,98.76222456,77.27175559,85.7611221,58.33511391,126.4077923,135.5595297,97.2395774,48.43756403,55.14501922,115.7674544
BFJEKD_17370,10.55488626,31.39363732,52.18555301,55.34104406,53.35480433,73.51540404,37.92375466,43.69305912,18.42946715,51.64996224,142.0035513
BFJEKD_17375,109.4768747,67.47916281,358.652711,398.6728039,356.7917816,262.3097021,191.9842389,230.0205372,163.044049,284.2473821,717.0328515
BFJEKD_17380,170.4113391,46.46913658,201.1134032,318.7817788,221.5628916,22.88884962,18.36654861,129.0831441,110.211898,212.2926564,503.3606498
BFJEKD_17385,139.5149801,26.18161235,177.1583026,285.8203054,227.2312086,30.54420625,20.82368729,143.3692844,79.96053366,174.6303177,394.2493979
BFJEKD_17390,216.039532,62.91072804,229.2450222,302.3167818,320.0035486,73.52491917,47.72918084,198.7884445,111.4631484,193.2185781,444.5357286
BFJEKD_17395,413.923478,154.1762899,514.9106278,467.2946638,459.6708785,240.801786,156.0325735,298.1678629,184.4844815,364.3603569,825.4669887
BFJEKD_17400,15.86607855,22.1310617,42.85431808,76.06169187,56.52820749,39.02743407,37.48997036,39.61988365,50.59275654,47.8343471,60.1119453
BFJEKD_17405,56.60920209,98.82750706,52.36660718,62.73663747,59.37926822,265.0813969,148.1625027,80.52751927,42.32150766,52.1873705,77.51433215
BFJEKD_17410,8.475794977,10.5434601,13.81519559,16.95214869,18.56452619,32.15668593,23.19931598,20.82154844,10.39829591,18.11210869,19.05565989
BFJEKD_17415,59.20236897,154.3266765,357.102267,172.9629438,460.1457628,95.79751071,71.32029789,171.0513181,57.99778416,403.3824078,208.8041679
BFJEKD_17420,3.987257559,46.73288147,41.41800008,28.17791097,74.91827223,66.86288394,33.66522869,45.70517236,15.62635764,57.31988488,25.60070776
BFJEKD_17425,15.11828097,167.1107677,39.21323265,38.60966895,57.93400634,190.1627518,114.9388903,61.84143032,38.15778946,44.35957869,31.57550196
BFJEKD_17430,73.87380489,366.9841904,285.8930986,231.9200621,423.2176729,567.2945869,415.069566,225.3737166,406.6255234,285.2615571,150.9939405
BFJEKD_17435,247.0611587,804.4159816,370.9093337,392.7256604,454.9045422,726.9641038,604.2972858,421.1486414,553.6921554,374.5290727,342.5212002
BFJEKD_17440,7.454485446,66.50006948,72.55602742,44.51468702,163.4090059,167.5735193,81.59166612,56.3592831,40.67410648,111.7793057,37.87328855
BFJEKD_17445,11.28525988,43.16527417,50.68109822,39.22972432,89.19857344,42.16095515,26.63776656,30.243444,32.43088722,82.63133501,45.10414682
BFJEKD_17450,61.79663482,181.8084283,183.6541574,119.5445971,171.8370318,65.41879272,57.82531814,98.56273906,70.83912523,166.2575745,158.985355
BFJEKD_17455,10.49957754,18.05532476,33.18314618,32.13068558,27.61353451,17.1397984,19.50444414,19.62545552,20.22528998,34.76797232,30.38838926
BFJEKD_17460,15.33941451,24.3764118,28.32582719,32.18402917,27.24833019,17.2885558,21.72630362,27.58507986,32.33577069,34.73005907,27.37435054
BFJEKD_17465,52.5538373,132.471817,158.3762568,162.6427585,167.1511205,203.3622949,194.6212275,188.0762397,162.8552245,192.5312236,177.6923394
BFJEKD_17470,18.91512593,63.15892484,99.60449457,49.32855463,110.5158777,118.018532,93.24995105,114.0047274,37.18570801,84.54629212,78.15195222
BFJEKD_17475,9.712260017,26.71535305,58.91459924,38.85654757,70.53916209,74.2627288,48.06022558,66.61750348,20.38535978,66.49195702,51.6665694
BFJEKD_17480,689.4460946,332.5380209,310.2383997,362.7362796,173.5496932,778.1284338,618.5635976,207.6347557,509.1000922,253.6348764,225.6055919
BFJEKD_17485,71.27697673,41.25911157,22.79851821,94.68125624,26.92183607,108.427204,79.25628705,30.05042455,122.3121587,30.81588356,37.39403103
BFJEKD_17490,29.30053116,22.41701354,13.23149624,19.80570203,13.03222638,46.0531572,36.58897821,14.41183224,16.98347171,15.08152982,10.05296912
BFJEKD_17495,8.656246424,26.14125241,37.93307944,32.52326968,35.59942569,54.5706515,50.72620634,48.26149688,19.54858082,37.01881786,33.78392192
BFJEKD_17500,228.0041456,168.8248721,872.5884336,525.3729036,1062.858664,210.4505664,261.2386841,419.1059078,448.6138175,841.925109,620.2505578
BFJEKD_17505,2.370815205,5.132196277,6.464229868,7.313896272,12.46714071,6.693514563,3.922769524,3.702863561,5.897900208,12.58210173,3.494823705
BFJEKD_17510,0.855957899,4.344790821,2.188983046,2.986099067,3.897673355,11.9997834,4.800895149,2.782533551,3.183467143,5.045540721,1.638626718
BFJEKD_17515,2.069440391,8.278457945,4.187993143,4.889997724,4.575698126,34.72854541,22.10785602,8.038032269,6.679948402,5.009644428,3.785831189
BFJEKD_17520,12.45718357,23.67085797,26.39610284,23.74355911,35.83102715,26.58033727,21.13210695,23.04034374,17.53213358,29.59555519,21.30586635
BFJEKD_17525,2268.044647,876.3900432,465.5652907,1548.965239,356.5226376,212.6378134,248.6646192,473.5568035,732.2472841,268.0842681,1130.688446
BFJEKD_17530,195.6326661,117.6970099,97.56125572,252.843529,62.84948519,74.83729537,79.48788371,96.02164078,134.7202723,51.66955043,224.973555
BFJEKD_17535,566.0986091,353.9018028,290.4326516,457.3484366,289.8344492,274.1781776,161.4938349,296.8456714,160.696939,241.2823256,625.8241231
BFJEKD_17540,376.1941627,67.44003612,115.6400054,323.4219199,94.20044762,41.49059822,45.84784989,35.1479023,110.5167343,79.46826508,154.8916338
BFJEKD_17545,75.23127064,48.84463857,45.33531459,117.420994,37.89664354,32.80839656,47.29816593,39.79584946,60.74379116,40.15308256,65.52205431
BFJEKD_17550,19.68608338,43.18540851,35.83104443,53.87834842,63.04061463,112.2412328,92.91559431,59.89144961,90.72713135,54.41397114,37.16432452
BFJEKD_17555,25.70693295,44.27754573,63.55021171,100.1444588,59.32584988,90.85976143,99.02965104,89.10364268,135.6869435,72.84259315,71.52061637
BFJEKD_17560,219.2273562,419.9782973,36.14427957,180.1278527,57.84989774,80.00611445,74.45140419,98.15461178,715.0407625,39.20813547,72.78450424
BFJEKD_17565,389.8672209,1538.470766,1569.395096,948.2264669,1134.691987,7882.49747,4320.572835,2715.226458,933.6494778,947.2895339,1528.233808
BFJEKD_17570,23.13243827,263.5313545,101.9002165,49.22404646,39.67810579,1389.74528,510.9643225,299.0490521,13.59713845,41.25139126,129.2001253
BFJEKD_17575,40.31557093,33.03851353,235.6363292,167.6713152,250.2626538,170.2759443,183.8378488,153.0668624,245.1020992,228.2616012,128.2381873
BFJEKD_17580,49.77704274,82.84924071,125.055322,163.4642174,350.3113141,277.2530008,233.2475407,202.575039,139.2567525,304.7122667,210.5381874
BFJEKD_17585,3.128762071,16.32662755,11.40259182,22.12292882,36.03767858,53.8591647,31.95229055,19.13004998,11.05936285,38.72815777,27.60685358
BFJEKD_17590,1.662754451,5.054462046,6.89365427,9.637610734,17.06420236,28.16669416,10.08277353,9.921036226,2.595692113,19.87970856,15.75912218
BFJEKD_17595,1.594598526,7.533007075,7.451366775,10.41551862,11.0220378,13.74137136,6.849299667,7.611500176,5.828593843,14.93264365,17.33358799
BFJEKD_17600,3.07222335,7.140603285,19.89852173,19.25836873,26.19568864,20.48668435,14.52799541,19.55286607,15.02160732,35.011832,34.93331326
BFJEKD_17605,16.7748071,36.71475284,52.65720326,45.74293914,65.47215355,41.98336917,55.52915066,45.37760411,59.98322302,47.45210916,34.36564368
BFJEKD_17610,20.50057854,59.56048837,28.05475763,40.77108135,38.79815574,58.55419042,52.57363938,36.69579394,80.63102499,26.39403294,23.06583645
BFJEKD_17615,3.034435196,18.40768837,8.105582147,6.756742287,18.34177312,26.25166406,13.37463868,8.748891114,6.173411411,10.88605652,6.406854939
BFJEKD_17620,5.331553573,10.29808795,3.975831851,4.490553465,5.687857237,7.535164407,7.517246452,6.38856911,12.98159721,6.276831504,3.737267822
BFJEKD_17625,7.884069896,15.74466961,33.8960708,37.01086156,51.0061718,64.78238044,36.0526552,39.26926521,80.39244611,40.52632184,24.16560615
BFJEKD_17630,62.98710663,86.81875688,292.6405794,219.8307244,425.2222222,412.3227605,310.409014,329.4928635,356.6057279,283.4698559,150.5837385
BFJEKD_17635,97.90371578,172.6053139,236.6921131,360.1355509,426.7008675,348.3900825,387.1537366,897.1378754,174.3002962,275.2733089,184.5653573
